-2.488840586410564770e-01,9.742494172955961318e+00,6.210546416303792228e+00,5.357064050544495970e+00,1.889393319917299863e+00,-1.321795083688126760e-01,-4.582387831766526198e-01,-2.450115276329585701e+00,-2.972944755567964670e+00,3.707658807087157449e+00,6.178230871170389271e+00,-3.629367852190143129e+00,9.862216844540428795e+00,2.397177522297211816e+00,2.599835178794089430e+00,6.144887129303977957e+00,9.963055070555787651e+00,6.787008623587799105e-01,-6.685800141786195638e-01,-9.389432776098275424e-01,-1.631488843435974223e+00,1.159602684875730816e+00,3.486611353888934062e+00,7.347743757223870631e+00,9.191840997910652789e+00,-1.767273521024299576e+00,9.627045937041962986e+00,3.883973377422058171e+00,-2.588581339441681450e+00,-3.914888670622953537e-01,1.501835939014421806e+00,-1.845524880883209429e+00,7.342980668871177841e+00,2.081185309014465634e+00,8.202095762506417254e-01,2.850051883255584340e-01,-1.783330458087368120e+00,4.500129701821184547e+00,2.793988986768978222e+00,-3.438175220687882838e+00,5.806413865122194373e+00,7.284279832694351420e-01,-2.968256303029397802e+00,1.277895940927180896e-01,-1.352689905200012532e+00,-2.071986146982721433e+00,3.847002991297880037e+00,-2.301960925841811445e+00,2.918810434155837963e-01,2.617736862664261199e+00,4.514101490921873516e-01,2.523919020831896898e+00,-1.303267550862364788e-01,-5.310789395287166315e+00,7.194677298129307230e-01,-4.223290717045868448e+00,-1.917660249088321933e+01,-1.762203609997299836e+01,-1.910878530561004141e+01,-1.945432616300725570e+01,-1.377754258072324056e+01,-1.708306205938090372e+01,-1.317809919906191851e+01,-9.860219366098528226e+00,-1.201736164480678504e+01,-1.525223178523407519e+01,-1.574067991827793911e+01,-2.091128769031388046e+01,-1.380792576935082216e+01,-1.932327023355657047e+01
-8.554050631868987953e-01,5.963758168897891565e+00,2.928837307574994497e+00,4.108645040615691357e+00,-2.239256892336517701e+00,-2.160510512876746336e+00,-7.215391171557785643e-01,1.501425533670436296e+00,-1.696288903878925725e+00,3.160401465590057857e+00,7.157807304477818988e+00,-1.515239390836385480e+00,9.778670471852885626e+00,3.580551305016097974e+00,4.219493037735711383e+00,2.783279720481415254e+00,7.817945433499185803e+00,2.438158793949432468e+00,2.524287600490238592e+00,-1.563451642899224558e-01,4.595690358033750478e+00,5.870858983577712742e+00,2.964734661785184411e+00,9.759039012469937546e+00,1.171508745140558716e+01,2.783947730021997025e+00,1.510424925879061675e+01,7.230062973369637547e+00,-2.108731117374310848e+00,-4.650625229092433116e-02,3.037670004358405507e+00,-1.458711907453189793e+00,6.878892218749188991e+00,-2.417866327278333394e+00,4.044456600219510811e+00,3.460038713770244190e+00,3.672778439616026347e+00,4.554367551319193019e+00,6.502902734994896683e+00,-1.077032907021469255e+00,6.685859875261865426e+00,3.158357468874638307e+00,-2.777933569477002873e+00,-1.225326183867394558e-01,-1.565588017869714577e+00,-1.892104005259612753e+00,4.673142630269833120e+00,-2.896109390069713019e+00,8.778606816575442728e-01,5.517930481105572049e+00,3.830319670314311864e+00,6.733593571619761464e-01,-1.766046405825859094e-03,-6.747388114468797937e+00,6.750287522118345596e-01,-5.013466979163019310e+00,-2.044348265616246252e+01,-1.768486688727274014e+01,-1.838806607407923011e+01,-2.096420693043612715e+01,-1.227320601973225855e+01,-1.724348265510761280e+01,-1.367859504979500151e+01,-1.095840185220105134e+01,-1.369165477432560429e+01,-1.440537767987616036e+01,-1.425237504473481565e+01,-2.119181610433559371e+01,-1.469919669858555800e+01,-1.958464412257449894e+01
-8.045138785191366937e-01,-2.943769527177822476e-01,4.544362646477152268e+00,3.360952243910001469e-01,-5.067563637403596388e+00,-6.214398192783664676e+00,-1.449050369449012665e+00,-6.792959424091320475e-01,6.689228589914020695e+00,6.448678113537559042e+00,7.652124023008480158e+00,-4.831271759600907600e+00,7.516888489111181570e+00,-3.572799425842285159e-01,5.624347778019314958e+00,3.605840559237062148e+00,6.891250216296445075e+00,4.732931564606303709e+00,-8.742742040472102627e-02,-1.033950273554342658e+00,-2.378346621160096319e+00,2.389013739491623767e+00,4.969620848584892947e+00,6.706326172717281153e+00,7.593740289673018395e+00,-1.577284729312144584e+00,8.635163543001606712e+00,5.312578764645788709e+00,8.556264800610819954e-01,-5.329566936169096714e-01,2.961487166903377322e+00,-1.098513748180583116e+00,4.654806423755813327e+00,-3.289549791757953034e+00,-1.710272534369000397e+00,1.667191830705555544e+00,3.841182191992859707e+00,3.902158322335871787e+00,3.178019792004091570e+00,-4.141264082485853315e+00,4.974876779947143390e+00,-1.969069033241044542e+00,-3.333131986589253248e+00,-3.308721574373251761e-01,-4.045777355826484012e+00,-2.685827806741407642e+00,4.856624970163404775e+00,-1.407169241521000425e+00,1.324853950622268406e-01,2.684032892603759990e+00,1.440227295441566691e+00,1.358623254232909972e+00,7.836516524829656438e-01,-5.745944960030816340e+00,4.189441899841156447e-01,-5.147635506887633383e+00,-2.013889198661397018e+01,-1.925490738982315975e+01,-2.117275238994135123e+01,-2.108801038893673052e+01,-1.427807866758207389e+01,-1.991947188915860067e+01,-1.628074553776470523e+01,-1.206867630268388680e+01,-1.657124697582807826e+01,-1.694992743573368088e+01,-1.887288854734037358e+01,-2.269356296520316008e+01,-1.845250260971571166e+01,-2.152840427596808581e+01
1.265258882603835344e+00,1.573134741877258103e+00,6.060076699801740574e+00,6.301382329203312205e-01,4.610300677243959200e-01,4.642187723839533153e-01,-2.264844645528722999e+00,6.923092778456053642e-01,-1.154923370255040549e+00,4.601258362095634880e+00,6.713645386151703143e+00,-3.531769661624589496e+00,9.701592581032610241e+00,2.295970377289724418e+00,-1.773627463770617030e-01,-1.777735189000018146e+00,6.719791066936441126e+00,1.452935697466171683e-01,2.403700228562001051e+00,-1.822289388915257602e+00,5.067893616329603113e+00,3.216001441427158269e+00,5.599223923322285135e-01,4.944769831675236205e+00,5.744038082093294584e+00,-2.414627236127872223e+00,7.538710791004569423e+00,9.274653366519909348e-01,2.514073981381264922e+00,4.316969874250649042e+00,4.698195482641514431e+00,1.808058732408192704e+00,8.633475141046744739e+00,-9.421594175242041791e-01,-1.276271944980846007e-01,1.233045649601527849e+00,-1.059694833986564305e-01,5.895929480391448152e+00,4.889541843435427637e+00,-1.823412573744144449e+00,5.202397486973837637e+00,1.456200794058151837e+00,-6.611862914577103512e-01,2.792060784876260748e-01,-2.047562758546054074e+00,-6.818019957205686543e-01,2.336728706062798810e+00,-6.575966528793023569e-01,-1.229990636789246583e+00,1.785801416400995212e+00,5.496932130167720976e-01,2.813997426703492177e+00,1.387358050533035847e+00,-3.809226058608440546e+00,1.950436997742867051e+00,-3.336135769015809327e+00,-2.068169852796492592e+01,-1.914646795779695410e+01,-1.920313759517916452e+01,-1.936628023378898433e+01,-1.483113307438918937e+01,-1.918184384618530558e+01,-1.855631443571638783e+01,-1.426168100056024102e+01,-1.481549851413866037e+01,-1.648486345457872204e+01,-1.923390613847057296e+01,-2.219597116028345951e+01,-1.758671490161386686e+01,-2.167425412778400684e+01
4.380718374378604452e+00,6.283991522753461290e+00,8.575469382567524335e+00,2.824805992825268675e+00,1.131876101973256832e+00,-2.142179911483462540e+00,-8.950578421992499756e+00,-4.827039769308386630e-01,-1.677147264979283126e+00,6.116327851819770345e+00,9.001875730643954299e+00,4.871704600358751636e-01,9.829898084126083901e+00,2.532523051618283727e+00,3.656372159619230428e-02,6.022625971450185745e+00,5.988171237367065913e+00,5.117481818824334283e+00,2.620830234856930119e+00,-1.912769759100741318e+00,2.857747808602743689e+00,-1.132213331283632662e+00,1.017160917186457292e+00,4.578271859246234143e+00,6.572293095793813933e+00,-1.574200962933173464e+00,1.043855135783856980e+01,2.857904482491152809e+00,2.766761310663540030e+00,1.401951001339725833e+00,2.671083612095519477e+00,2.067259199471405573e+00,8.630259159422714044e-01,4.630385428966205197e+00,4.858152389955456840e+00,2.411866638103298932e+00,3.165866802230215438e+00,5.052103777164425935e+00,5.379051700100641042e+00,-4.650021420941817252e-01,7.259599597433282092e+00,-2.867924150091442748e+00,-8.514198188668907763e-01,1.423331615048671450e+00,-9.191425814039206887e-01,-6.145352987521651711e-01,-7.541013461070832369e-01,-4.833619458446201667e-01,-3.102294515012821163e-01,1.819072608041263361e+00,-4.763416144641856032e-01,3.011105946271159350e+00,1.805307339377104192e+00,-4.437698946413991763e+00,1.619071729780694469e+00,-1.107160462127717793e+00,-1.926884461426819328e+01,-1.783972211208787684e+01,-1.681983742017511219e+01,-1.767065293379960167e+01,-1.787890022557704484e+01,-1.790145803952098902e+01,-1.620520416231716609e+01,-1.253147108008673172e+01,-1.579013016496645427e+01,-1.536155472752187201e+01,-1.690395720768920285e+01,-2.102991462444225590e+01,-1.499389468451759555e+01,-1.934837725070085312e+01
2.582409614842074763e+00,3.191607298502581180e+00,9.281692551217650688e+00,4.441385708990201048e-02,2.709222510597264932e+00,1.484623152584665107e+01,1.031541547681782856e+00,-2.407665929596498194e-02,7.093901799958790555e+00,6.894563994636437876e+00,2.985752404088757750e+00,-2.984789398859252429e+00,6.270578389360367488e+00,-3.659083054999714979e-01,5.184662253593999459e+00,3.797417078642622457e+00,7.249510592405673748e+00,9.832838570746554874e-01,4.972076408578276485e+00,1.036793658646755922e+01,6.247388202622698117e+00,3.710352138166565172e+00,2.496158828694269971e+00,1.047979073246660420e+01,6.039333940610791984e+00,-1.888488976989411761e+00,7.983322328348966046e+00,2.541509007540548204e+00,4.692815215192243983e+00,5.210667195233930293e+00,5.588597547721350089e+00,9.107914057506129035e-01,-4.549648062830424222e-01,4.903810399507118944e+00,2.449942579804640364e+00,4.850097115605128906e+00,4.066962496019645101e+00,9.325436420015138950e+00,5.700366873370963816e+00,-2.293735171494593494e+00,5.294336417102024406e+00,5.622272237754095681e-01,-3.024921511111730688e+00,-5.479262949871835930e-01,-1.391762074613091427e+00,-2.845184411896646282e+00,-3.561622974589827351e+00,4.889176043209564781e+00,-4.263012091655436486e-01,3.695067364552603872e-02,2.529185506159159047e+00,5.977857023974324946e+00,1.110643182985303179e+00,-5.120010285103549386e+00,2.979070836893918717e+00,-5.542318655545665607e+00,-2.045986457211588316e+01,-1.940725886243444265e+01,-1.970709899582399061e+01,-1.941552462586506422e+01,-2.085117204130617097e+01,-1.042155878928439350e+01,-1.835760498960922860e+01,-1.434838525609459836e+01,-1.380493869896300296e+01,-1.140870958749637332e+01,-1.606332828244667610e+01,-2.221735758012625794e+01,-1.347857202658935272e+01,-2.125677294495610425e+01
-1.871208655409293486e+00,4.954538833556843436e+00,8.374090024713527924e+00,1.216337602497009840e+00,-4.056087452635218860e+00,7.961200147959725193e+00,-1.114890012360511884e+00,1.794048056905040101e+00,1.145093601752303769e+01,1.016473924498657766e+01,9.293851144289757116e+00,-3.705607316259316608e+00,1.167524324666349500e+01,2.759386979354359504e+00,2.230393474474044735e-01,4.486613164125616393e+00,6.196884019827855639e+00,3.218964268721975053e+00,-1.407941887478330711e+00,8.381094764233147032e+00,8.230337563211425067e-01,4.511319457429602053e+00,7.862713386764434098e+00,1.093932949686544021e+01,1.303577578896624445e+01,2.359418411709820251e+00,1.481214846945089114e+01,7.944803198132892597e+00,7.071826440483822696e-01,1.479136997307600732e+00,-1.959032777406581605e-01,1.673033012913297535e+00,-1.959661076624677589e+00,5.230278376694204034e+00,-1.332243644660314308e+00,6.326367231190501705e+00,6.849187887610329817e+00,9.980450330365123079e+00,6.568197950744758096e+00,-1.121547497244558267e+00,7.612064036139147838e+00,7.210411139718229112e-01,4.213213401132035463e-01,2.307333962016623996e+00,1.127610115172642535e+00,6.534549145250815316e-01,-5.389764148531270838e-01,3.891860243156101351e+00,4.443269545698344536e-02,2.745791997133081974e+00,2.625370509399370889e+00,6.096019040311722037e+00,9.309835928394331050e-01,-5.440252707804854815e+00,1.345795673558942696e+00,-2.143331908215992954e+00,-1.785923348957541990e+01,-1.676768242597743352e+01,-1.730317986238887329e+01,-1.703496947980384491e+01,-1.924259860202212025e+01,-1.098583979199777438e+01,-1.857701238927088738e+01,-1.515703599983342720e+01,-1.176372609619235909e+01,-9.170116807992755525e+00,-1.530152917237255394e+01,-1.960847270787217411e+01,-1.308117426784401793e+01,-1.903956087243161122e+01
3.414201226458025484e+00,8.958900766619876777e+00,8.433350062710086803e+00,5.201383908369318299e+00,-1.166586271657862328e+00,2.232269693126626431e-01,-2.428257195040047556e+00,-4.847468104191167804e+00,2.376748476780021213e-01,5.699305429198264328e+00,4.534071714577529555e+00,-4.984631233330491185e+00,9.535090980519997927e+00,1.788750473403496688e+00,6.037071339980978557e+00,8.146820556831677607e+00,1.006719045887405883e+01,5.711694369846204822e+00,3.968334795700547701e+00,1.662667348467899764e+00,1.334395473175931102e+00,5.194935705729583297e+00,8.203765604698006086e+00,9.657557806351482199e+00,8.958973476467743779e+00,2.326267917936198693e+00,1.129042352656899340e+01,6.172443565343891159e+00,5.168394344863526335e+00,2.863314318742854692e+00,5.610983224084188592e+00,3.220450672156893734e+00,4.737948161829463323e-01,1.322209905600115531e+00,2.693376593221581849e+00,6.456668967397272141e+00,7.903921378385072138e+00,1.006571425868746239e+01,6.084470115054123163e+00,-6.889694740556833175e-01,6.206152431335673292e+00,2.261183228664859879e+00,-3.473408635191698735e-01,9.433998888161613250e-01,3.657671410245440929e-02,-6.366443960551710496e-03,-1.741161128687856996e+00,-2.459240071244376824e-01,1.291487928356259696e+00,1.470691283952449968e+00,2.356202962447791815e+00,6.135953525707085632e+00,3.441852807841691231e+00,-3.606992006222085045e+00,3.877455840426052625e+00,-1.154067155295619651e+00,-1.810519404236976371e+01,-1.692548195227055174e+01,-1.577729263188312103e+01,-1.480479930222332641e+01,-1.751621120750676752e+01,-1.213704929282090816e+01,-1.483261865800922052e+01,-1.570869679668806995e+01,-1.023778442506686304e+01,-6.708031011888925477e+00,-1.387068254943030077e+01,-1.918704191750080668e+01,-1.248258861062411640e+01,-1.852272282383360036e+01
3.637765800020259288e+00,7.728485781666182497e+00,1.028101726091099621e+01,2.923400231291704454e+00,-6.262951685345444774e-01,-6.174326386768892450e-01,-3.415787089011097510e+00,-1.555617612617038181e-01,-3.368925989945457111e-01,3.448880246156511564e+00,-3.485928252962581242e-01,-5.559706337594609415e+00,6.309800568332283532e+00,-1.158303534655038547e-01,3.531255458514117151e+00,3.944223536144955133e+00,5.560279758997805466e+00,1.707055486421879653e+00,-7.506259606029025422e-01,2.439648806054250496e+00,1.406327446942702508e+00,2.755056247019659121e+00,6.749234392385202064e+00,9.477193422955211943e+00,7.804816664398913417e+00,-2.090514998727545759e+00,1.106255822646744313e+01,3.628324973168024936e+00,2.378087838550041244e+00,3.342582837581171695e+00,2.776649167676174201e+00,2.189271208350263453e+00,-1.299806681382688955e+00,3.037822771194246041e+00,1.836851750896556501e+00,2.748637739734442476e-01,4.958553397698495679e+00,7.474009959744051912e+00,6.690294438861178250e+00,-2.966265959705171262e+00,5.742214071296077194e+00,-6.036554841422291373e-01,-2.798569764482346400e+00,-1.821706656485907683e+00,-3.217563704780679767e+00,-2.237835924894004069e+00,-4.567607162205590932e+00,2.552267245568448750e+00,-2.422953597988116048e+00,3.923618918143167433e-01,1.840847004791502872e+00,4.794596829777055369e+00,1.219513386928191279e-01,-4.475417981988806027e+00,7.778597491718146628e-01,-2.763540169756455889e+00,-2.171680274340097938e+01,-1.929622113446272280e+01,-1.820051429519832809e+01,-1.990132424843335457e+01,-2.087547905715608110e+01,-1.388590165609960536e+01,-1.841077939942096009e+01,-1.725360679861341850e+01,-1.455571118487549676e+01,-9.498756302975545296e+00,-1.685126360237712362e+01,-2.201783309926799248e+01,-1.424069965127238468e+01,-1.962195421923095040e+01
1.173509775434537161e+00,6.242213878639573998e+00,8.059620964090781214e+00,2.224019222408087693e+00,1.641185375473027452e+00,-3.028594448739169831e+00,-1.198323218474931950e+00,-2.801348839443211336e+00,-1.013872918624911801e+00,5.149391603539285711e+00,3.605878954388347601e+00,-5.063863665706235473e+00,8.797408985828301553e+00,-2.355212794867054260e+00,4.625655488404992077e+00,5.308750081769921358e+00,6.725450519926898352e+00,2.380555529527855541e+00,2.036702276697203828e+00,1.873090672144394508e+00,2.394226704183087584e+00,-1.954989363623059473e-01,2.363437004624910465e+00,4.941876502157907858e+00,3.404595283540917450e+00,-2.734231805061564380e+00,7.606213307601617402e+00,3.451696251882692579e+00,2.055683300227232113e+00,5.190055460244598073e+00,9.125042855590376201e-01,3.436901401044738957e+00,1.508580042685391476e+00,1.070206562604624878e+00,-2.737576285532110187e+00,-2.486319842092517274e-01,2.421849514223355371e+00,6.159449093935896791e+00,4.520377506170476956e+00,-1.242039665651560432e+00,5.847688122108456454e+00,-1.308051074320354612e+00,-3.938077503062455076e+00,-1.579937759777078510e+00,-3.248207558359304414e+00,-2.643825284409424548e+00,-3.730720304342774796e+00,1.181062115023282288e+00,-4.610818064492613111e+00,-1.763857896108695922e+00,6.118259240333845383e-01,5.024091191890415864e+00,-1.441975768250406853e+00,-6.385246627046027079e+00,-1.129992102940261672e-01,-5.860068305863745053e+00,-1.967545510699489242e+01,-1.870476811121828220e+01,-1.823536560510493132e+01,-2.000954650890982123e+01,-1.966600081379682052e+01,-1.264944975181034614e+01,-2.101350853485044823e+01,-1.950432531155865234e+01,-1.564610439097446104e+01,-1.230581913021685914e+01,-1.817664264550606390e+01,-2.095073897756972414e+01,-1.651453814952632726e+01,-2.157664147575269098e+01
